"","SRR33482787","SRR33482788","SRR33482795","SRR33482806","SRR33482817","SRR33482818"
"AT1G66450",3.78337729375721,7.59866328307065,5.73200429055753,16.8963011844258,12.6775574117848,15.1144877155487
"AT1G04300",460.62618551494,499.340730030357,497.729039230079,356.810125012286,374.475542009643,424.213288549733
"AT1G08530",146.605870133092,149.802219009107,162.406788232463,139.146009754095,123.849983945897,156.183039727336
"AT1G20570",10.4042875578323,10.8552332615295,13.3746766779676,14.9085010450816,11.7023606878013,11.083957658069
"AT1G18950",262.944721916126,297.433391365908,268.448867607778,263.383518463108,272.079885991381,260.976821221807
"AT1G51350",338.61226779127,356.051650978167,329.590246707058,386.627127102449,350.095623910057,423.205656035363
"AT1G27750",220.381727361357,307.203101301285,207.307488508497,142.127709963111,177.485803764987,192.457810244653
"AT1G54740",152.280936073728,109.637855941448,213.994826847481,111.316807803276,85.8173117105431,76.5800710921133
"AT1G28710",104.042875578323,112.894425919907,102.220743181609,141.133809893439,127.750770841831,115.87773915254
"AT1G15625",8.51259891095371,6.5131399569177,17.1960128716726,45.7194032049168,53.6358198190895,57.435053319085
"AT1G61660",108.77209719552,115.065472572213,105.086745326888,163.993511495897,136.527541357682,133.007491896828
"AT1G75460",1164.33436215378,1241.83868511897,1050.86745326888,725.547050860636,966.419953467594,933.067708306539
"AT1G49310",12.2959762047109,13.0262799138354,21.9726831138039,88.4571062008173,65.3381805068908,95.7250888651416
"AT1G80070",2404.3362701827,3105.68223612359,2851.67213455237,2203.47645446306,2324.86898997653,2670.22616308027
"AT1G51060",1280.67321393681,1096.37855941448,937.182701506156,1198.64348402456,2021.58280881768,1735.14318974499
"AT1G80410",958.140299644013,1098.54960606678,1137.80285167567,1091.30227649997,1060.03883897,1136.60947620926
"AT1G09794",91.7468993736123,70.5590161999417,123.238092246987,134.176509405734,95.5692789503776,114.87010663817
"AT1G02980",0,4.3420933046118,1.91066809685251,1.98780013934421,0,5.03816257184956
"AT1G06680",33790.288454869,31943.6949187028,28206.2377797852,17049.3617951553,26627.746548368,25198.8739193628
"AT1G66540",5.67506594063581,13.0262799138354,8.59800643583629,5.96340041803263,3.90078689593378,8.06106011495929
"AT1G33840",4.72922161719651,0,0,23.8536016721305,27.3055082715364,38.2900355460567
"AT1G09750",2200.03389631982,2742.03192186235,1497.00845388394,2564.26217975403,3839.34950232282,4259.26263824162
"AT1G13608",1.8916886468786,7.59866328307065,6.68733833898378,18.88410132377,15.6031475837351,3.02289754310974
"AT1G15280",339.558112114709,377.762117501226,403.15096843588,278.292019508189,346.194837014123,339.57215734266
"AT1G21500",1749.81199836271,1588.12062616177,988.770740121174,961.101367372925,1938.69108727909,1800.63930317903
"AT1G18170",167.414445248756,150.88774233526,165.272790377742,120.261908430325,139.453131529633,164.244099842296
"AT1G79350",262.944721916126,248.584841689025,273.225537849909,220.645815467207,269.154295819431,229.74021327634
"AT1G26200",5.67506594063581,1.08552332615295,1.91066809685251,4.96950034836052,7.80157379186756,8.06106011495929
"AT1G29490",0.945844323439302,4.3420933046118,8.59800643583629,14.9085010450816,18.5287377556854,23.175547830508
"AT1G08060",154.172624720606,204.078385316755,220.682165186465,146.103310241799,175.53541031702,178.350955043474
"AT1G02720",149.44340310341,160.657452270637,66.8733833898378,86.4693060614731,98.4948691223279,107.816679037581
"AT1G47490",153.226780397167,204.078385316755,146.166109409217,249.468917487698,261.352722027563,241.831803448779
"AT1G15870",32.1587069969363,31.4801764584355,32.4813576464927,55.6584039016379,50.7102296471391,49.3739932041257
"AT1G27461",5.67506594063581,6.5131399569177,6.68733833898378,0,0,0
"AT1G34340",192.006397658178,258.354551624402,249.342186639252,192.816613516388,203.81611531254,207.572297960202
"AT1G29660",335.774734820952,255.097981645943,473.845688019422,679.82764765572,666.059362480693,822.228131725848
"AT1G65060",88.9093664032944,135.690415769119,113.684751762724,117.280208221308,223.320049792209,201.526502873982
"AT1G10890",247.811212741097,273.551878190543,291.376884770008,252.450617696715,227.220836688143,239.816538420039
"AT1G21510",10.4042875578323,8.6841866092236,9.55334048426255,30.8109021598352,14.6279508597517,17.1297527442885
"AT1G48400",4.72922161719651,8.6841866092236,2.86600214527876,0.993900069672105,3.90078689593378,8.06106011495929
"AT1G55120",21.7544194391039,48.8485496768827,39.1686959854764,88.4571062008173,86.7925084345266,54.4121557759752
"AT1G03495",39.7254615844507,28.2236064799767,46.8113683728865,47.707203344261,39.9830656833212,45.343463146646
"AT1G30240",59.588192376676,99.8681460060714,71.6500536319691,106.347307454915,129.701164289798,129.984594353719
"AT1G64570",159.847690661242,187.79553542446,207.307488508497,147.097210311471,174.560213593037,202.534135388352
"AT1G77855",3.78337729375721,0,1.91066809685251,3.97560027868842,5.85118034390067,5.03816257184956
"AT1G48120",59.588192376676,83.5852961137771,87.8907324552154,146.103310241799,179.436197212954,122.931166753129
"AT1G01070",35.9420842906935,29.3091298061296,23.8833512106564,24.8475017418026,28.2807049955199,25.1908128592478
"AT1G17440",548.589707594795,727.300628522476,588.485773830573,423.401429680317,530.507017846994,524.976539986724
"AT1G79480",17.9710421453467,10.8552332615295,4.77667024213127,15.9024011147537,7.80157379186756,8.06106011495929
"AT1G80230",492.784892511876,590.524689427205,412.704308920142,325.99922285245,479.796788199855,452.42699895209
"AT1G63080",34.9962399672542,21.710466523059,30.5706895496402,22.8597016024584,23.4047213756027,21.1602828017682
"AT1G70160",740.596105252973,847.793717725454,904.701343859663,565.529139643428,590.969214733967,533.037600101683
"AT1G31410",179.710421453467,176.940302162931,169.094126571447,126.225308848357,193.088951348722,161.221202299186
"AT1G76705",10.4042875578323,19.5394198707531,10.5086745326888,10.9329007663932,8.776770515851,3.02289754310974
"AT1G08550",476.705539013408,603.55096934104,608.547788847524,449.242831491791,512.953476815292,491.724667012517
"AT1G08320",51.0755934657223,83.5852961137771,77.3820579225266,212.69461490983,178.46100048897,247.877598534998
"AT1G76450",1062.18317522234,1311.31217799276,1271.54961845535,964.083067581942,1089.29474068951,939.113503392758
"AT1G48880",28.375329703179,18.4538965446001,30.5706895496402,45.7194032049168,38.0326722353543,30.2289754310974
"AT1G12020",57.6965037297974,68.3879695476358,44.900700276034,143.121610032783,134.577147909715,116.88537166691
"AT1G01340",63.3715696704332,110.723379267601,78.3373919709529,178.902012540979,157.981869285318,204.549400417092
"AT1G30620",201.464840892571,216.019141904437,186.29013944312,93.4266065491778,107.271639638179,99.7556189226213
"AT1G09920",604.394522677714,695.820452064041,765.22257278943,706.662949536866,626.076296797371,691.23590485776
"AT1G18840",183.493798747225,167.170592227554,261.761529268794,267.359118741796,197.964934968639,233.77074333382
"AT1G76030",1636.31067954999,1881.21192422306,1641.26389519631,1340.77119398767,1748.52772610232,1979.99789073688
"AT1G02280",767.079746309274,602.465446014887,764.267238741004,659.949646262277,704.092034716047,627.755056452455
"AT1G52110",0,1.08552332615295,0,5.96340041803263,4.87598361991722,5.03816257184956
"AT1G05180",265.782254886444,269.209784885931,229.280171622301,256.426217975403,316.93893529462,309.343181911563
"AT1G56070",5957.87339334416,6124.52260615494,6486.71818881427,5544.96848870067,6123.26022989205,5991.3829304435
"AT1G13260",94.5844323439302,49.9340730030357,77.3820579225266,63.6096044590147,78.0157379186756,85.6487637214425
"AT1G17970",164.576912278438,131.348322464507,197.754148024235,144.115510102455,186.262574280838,177.343322529105
"AT1G13920",587.369324855806,597.037829384122,802.480600678054,186.853213098356,175.53541031702,183.389117615324
"AT1G20020",8872.01975386065,7754.97864203667,9777.84398564272,8493.86999541781,7370.53683986687,7330.52654204111
"AT1G18090",45.4005275250865,36.9077930892003,31.5260235980664,50.6889035532773,69.2389674028246,61.4655833765646
"AT1G13000",54.8589707594795,72.7300628522476,66.8733833898378,87.4632061311452,85.8173117105431,91.694558807662
"AT1G80900",56.7506594063581,52.1051196553416,57.3200429055753,50.6889035532773,45.8342460272219,57.435053319085
"AT1G52600",157.010157690924,132.43384579066,179.602801104136,226.60921588524,153.105885665401,178.350955043474
"AT1G65260",1447.14181486213,1532.75893652796,1219.96157984033,768.284753856537,1185.83921636387,1025.76989962857
"AT1G33610",60.5340367001153,66.2169228953299,64.9627152929853,55.6584039016379,77.0405411946921,121.923534238759
"AT1G77470",170.251978219074,265.953214907473,170.049460619873,203.749514282781,199.915328416606,179.358587557844
"AT1G12200",356.583309936617,325.656997845885,260.806195220368,206.731214491798,221.369656344242,207.572297960202
"AT1G02950",40.67130590789,40.1643630676591,22.9280171622301,53.6706037622937,38.0326722353543,43.3281981179062
"AT1G57870",212.814972773843,273.551878190543,204.441486363219,160.017911217209,220.394459620258,206.564665445832
"AT1G56020",120.122229076791,149.802219009107,83.1140622130842,88.4571062008173,122.874787221914,138.045654468678
"AT1G71240",156.064313367485,169.34163887986,216.86082899276,100.383907036883,118.97400032598,82.6258661783328
"AT1G10870",172.143666865953,134.604892442966,195.843479927382,219.651915397535,225.270443240176,196.488340302133
"AT1G55210",589.261013502685,449.406657027321,320.992240271222,368.736925848351,377.401132181593,376.854560374347
"AT1G29730",18.916886468786,19.5394198707531,14.3300107263938,34.7865024385237,29.2559017195033,16.1221202299186
"AT1G30840",6.62091026407511,3.25656997845885,5.73200429055753,9.93900069672105,13.6527541357682,15.1144877155487
"AT1G52630",75.6675458751441,72.7300628522476,66.8733833898378,64.6035045286868,75.0901477467252,58.4426858334549
"AT1G01080",1187.98047023976,1102.8916993714,1300.20963990813,1206.59468458194,1175.11205240005,1128.5484160943
"AT1G73210",55.8048150829188,48.8485496768827,24.8386852590826,29.8170020901631,39.9830656833212,35.2671380029469
"AT1G55740",116.338851783034,90.0984360706948,104.131411278462,45.7194032049168,64.3629837829073,57.435053319085
"AT1G10180",128.634827987745,127.006229159895,111.774083665872,138.152109684423,134.577147909715,148.121979612377
"AT1G53790",55.8048150829188,57.5327362861063,57.3200429055753,43.7316030655726,41.9334591312881,55.4197882903452
"AT1G07175",2.8375329703179,2.1710466523059,2.86600214527876,1.98780013934421,4.87598361991722,5.03816257184956
"AT1G08990",19.8627307922253,19.5394198707531,24.8386852590826,34.7865024385237,41.9334591312881,49.3739932041257
"AT1G59850",1.8916886468786,1.08552332615295,1.91066809685251,0.993900069672105,0,5.03816257184956
"AT1G65130",7.56675458751441,5.42761663076475,7.64267238741004,6.95730048770473,1.95039344796689,2.01526502873982
"AT1G56060",34.9962399672542,33.6512231107414,21.0173490653776,1.98780013934421,8.776770515851,7.05342760058938
"AT1G10490",148.49755877997,205.163908642907,155.71944989348,269.34691888114,272.079885991381,192.457810244653
"AT1G78260",90.8010550501729,112.894425919907,90.7567346004942,516.828036229495,460.292853720186,573.34290067648
"AT1G09880",10.4042875578323,16.2828498922942,6.68733833898378,14.9085010450816,12.6775574117848,9.06869262932921
"AT1G17640",13.2418205281502,1.08552332615295,14.3300107263938,13.9146009754095,6.82637706788411,10.0763251436991
"AT1G69410",1933.30579710993,1720.55447195243,1557.1944989348,1279.149389668,1706.59426697103,1381.46417720115
"AT1G31150",108.77209719552,94.4405293753066,145.210775360791,138.152109684423,103.370852742245,135.022756925568
"AT1G59865",9.45844323439302,4.3420933046118,5.73200429055753,1.98780013934421,2.92559017195033,1.00763251436991
"AT1G57990",140.930804192456,80.3287261353183,99.3547410363305,263.383518463108,216.493672724325,225.70968321886
"AT1G16825",29.3211740266184,40.1643630676591,50.6327045665915,28.823102020491,34.1318853394206,26.1984453736177
"AT1G51360",186.331331717542,199.736292012143,189.156141588398,90.4449063401615,126.775574117848,122.931166753129
"AT1G66810",14.1876648515895,14.1118032399883,17.1960128716726,6.95730048770473,9.75196723983445,16.1221202299186
"AT1G67270",9.45844323439302,4.3420933046118,5.73200429055753,0,0.975196723983445,3.02289754310974
"AT1G42480",227.002637625432,195.394198707531,215.905494944334,275.310319299173,293.534213919017,277.098941451726
"AT1G69900",4.72922161719651,3.25656997845885,10.5086745326888,20.8719014631142,23.4047213756027,37.2824030316867
"AT1G68450",6.62091026407511,4.3420933046118,14.3300107263938,15.9024011147537,11.7023606878013,32.2442404598372
"AT1G54270",1610.77288281713,1781.34377821699,1250.53226938997,1250.32628764751,1743.6517424824,1761.34163511861
"AT1G27760",1011.10758175661,1181.04937885441,1111.05349831973,411.474628844251,531.482214570977,464.518589124529
"AT1G27020",441.709299046154,435.294853787333,363.982272450403,1403.38689837701,1665.63600456372,1643.44863093733
"AT1G06690",299.832650530259,252.926934993637,206.352154460071,109.329007663932,177.485803764987,168.274629899775
"AT1G45180",49.1839048188437,60.7893062645652,64.0073812445591,98.3961068975384,99.4700658463114,79.602968635223
"AT1G19730",50.129749142283,42.335409719965,57.3200429055753,75.53640529508,66.3133772308742,55.4197882903452
"AT1G80260",209.031595480086,299.604438018214,218.771497089612,184.865412959011,219.419262896275,176.335690014735
"AT1G04840",17.0251978219074,15.1973265661413,27.7046874043614,10.9329007663932,11.7023606878013,8.06106011495929
"AT1G62050",68.1007912876297,64.045876243024,58.2753769540015,51.6828036229494,56.5614099910398,57.435053319085
"AT1G22885",508.864246010344,428.781713830415,343.920257433452,356.810125012286,438.83852579255,405.068270776705
"AT1G54450",10.4042875578323,6.5131399569177,18.1513469200988,30.8109021598352,27.3055082715364,24.1831803448779
"AT1G22730",288.482518648987,238.815131753649,257.940193075089,330.968723200811,388.128296145411,358.717175115689
"AT1G29710",42.5629945547686,41.2498863938121,35.3473597917714,51.6828036229494,44.8590493032385,36.2747705173168
"AT1G67700",2386.36522803736,1505.62085337414,2243.12434570485,1658.81921628274,1475.47264338695,1547.72354207218
"AT1G07960",105.934564225202,89.0129127445419,106.997413423741,123.243608639341,109.222033086146,122.931166753129
"AT1G70430",31.212862673497,41.2498863938121,46.8113683728865,56.65230397131,45.8342460272219,38.2900355460567
"AT1G20200",915.577305089244,856.477904334677,949.602044135697,936.253865631123,802.586903838375,872.609757444344
"AT1G13430",34.9962399672542,31.4801764584355,52.543372663444,29.8170020901631,29.2559017195033,43.3281981179062
"AT1G11130",118.230540429913,137.861462421425,33.4366916949189,86.4693060614731,98.4948691223279,111.84720909506
"AT1G55270",57.6965037297974,66.2169228953299,70.6947195835428,53.6706037622937,63.3877870589239,65.4961134340443
"AT1G76890",271.45732082708,315.887287910508,346.78625957873,537.699937692609,629.001886969322,620.701628851866
"AT1G45976",111.609630165838,72.7300628522476,87.8907324552154,83.4876058524568,50.7102296471391,52.3968907472354
"AT1G43640",1.8916886468786,2.1710466523059,2.86600214527876,3.97560027868842,2.92559017195033,4.03053005747965
"AT1G44760",235.515236536386,196.479722033684,225.458835428596,163.993511495897,121.899590497931,140.060919497418
"AT1G72680",82.2884561392192,69.4734928737888,94.5780707941992,41.7438029262284,52.660623095106,42.3205656035363
"AT1G61340",260.107188945808,163.914022249095,271.314869753056,35.7804025081958,27.3055082715364,20.1526502873982
"AT1G35430",91.7468993736123,112.894425919907,66.8733833898378,96.4083067581942,101.420459294278,119.90826921002
"AT1G61040",100.259498284566,84.6708194399301,93.622736745773,100.383907036883,88.7429018824935,98.7479864082514
"AT1G54830",434.142544458639,308.288624627438,381.178285322076,173.932512192618,145.304311873533,126.961696810609
"AT1G14250",1.8916886468786,6.5131399569177,2.86600214527876,1.98780013934421,3.90078689593378,4.03053005747965
"AT1G78880",137.147426898699,178.025825489084,144.255441312364,176.914212401635,212.592885828391,202.534135388352
"AT1G72660",8.51259891095371,0,2.86600214527876,2.98170020901631,1.95039344796689,1.00763251436991
"AT1G32740",27.4294853797397,27.1380831538237,24.8386852590826,17.8902012540979,15.6031475837351,34.259505488577
"AT1G79320",17.9710421453467,22.7959898492119,24.8386852590826,89.4510062704894,70.214164126808,106.809046523211
"AT1G29600",1.8916886468786,1.08552332615295,7.64267238741004,10.9329007663932,1.95039344796689,4.03053005747965
"AT1G65070",153.226780397167,192.137628729072,207.307488508497,255.432317905731,185.287377556854,190.442545215913
"AT1G29195",23.6461080859825,16.2828498922942,7.64267238741004,2.98170020901631,3.90078689593378,8.06106011495929
"AT1G62570",6421.33711182942,7021.16487355728,8009.52066200572,267.359118741796,402.756247005163,332.518729742071
"AT1G60650",54.8589707594795,21.710466523059,31.5260235980664,38.7621027172121,31.2062951674702,29.2213429167274
"AT1G18440",161.739379308121,201.907338664449,114.640085811151,108.335107594259,164.808246353202,167.266997385405
"AT1G08260",174.035355512832,211.677048599825,247.4315185424,243.505517069666,223.320049792209,278.106573966096
"AT1G68580",92.6927436970516,108.552332615295,130.880764634397,167.969111774586,164.808246353202,150.137244641117
"AT1G80245",37.8337729375721,24.9670365015178,38.2133619370502,48.7011034139331,41.9334591312881,46.3510956610159
"AT1G31930",133.364049604942,162.828498922942,113.684751762724,185.859313028684,165.783443077186,206.564665445832
"AT1G49750",1599.42275093586,1860.58698102616,1193.21222648439,1259.27138827456,1709.51985714298,1785.52481546348
"AT1G04600",6.62091026407511,3.25656997845885,7.64267238741004,6.95730048770473,6.82637706788411,6.04579508621947
"AT1G27970",2284.21404110591,2344.73038449037,1497.96378793237,1543.52680820078,2398.98394099927,2192.60835126893
"AT1G59870",1503.89247426849,2042.95489981985,1885.82941159343,2424.12226993026,3692.09479700132,4386.22433505223
"AT1G59620",74.7217015517048,91.1839593968478,114.640085811151,29.8170020901631,44.8590493032385,45.343463146646
"AT1G62710",172.143666865953,219.275711882896,213.994826847481,24.8475017418026,42.9086558552716,36.2747705173168
"AT1G24310",132.418205281502,142.203555726036,111.774083665872,68.5791048073752,142.378721701583,111.84720909506
"AT1G09415",34.0503956438149,31.4801764584355,59.2307110024278,49.6950034836052,36.0822787873875,30.2289754310974
"AT1G52905",71.8841685813869,77.0721561568594,43.9453662276077,77.5242054344242,94.5940822263941,54.4121557759752
"AT1G11840",1399.84959869017,1450.25916374034,1415.80505976771,924.327064795057,1120.50103585698,1126.53315106556
"AT1G22275",12.2959762047109,6.5131399569177,1.91066809685251,15.9024011147537,9.75196723983445,15.1144877155487
"AT1G51830",69.046635611069,81.4142494614712,152.853447748201,787.168855180307,626.076296797371,814.167071610889
"AT1G16970",129.580672311184,107.466809289142,173.870796813578,219.651915397535,170.659426697103,148.121979612377
"AT1G44890",29.3211740266184,31.4801764584355,30.5706895496402,24.8475017418026,52.660623095106,41.3129330891664
"AT1G55890",232.677703566068,224.703328513661,169.094126571447,217.664115258191,267.203902371464,214.625725560791
"AT1G28560",17.9710421453467,19.5394198707531,13.3746766779676,30.8109021598352,18.5287377556854,13.0992226868089
"AT1G55475",34.9962399672542,40.1643630676591,34.3920257433452,52.6767036926216,46.8094427512053,41.3129330891664
"AT1G33260",25.5377967328611,31.4801764584355,27.7046874043614,31.8048022295074,32.1814918914537,37.2824030316867
"AT1G13195",98.3678096376874,117.236519224519,124.193426295413,98.3961068975384,77.0405411946921,67.5113784627841
"AT1G21080",349.016555349102,324.571474519732,348.696927675583,220.645815467207,283.782246679182,310.350814425933
"AT1G30480",82.2884561392192,81.4142494614712,75.4713898256741,60.6279042499984,68.2637706788411,57.435053319085
"AT1G23330",114.447163136155,92.2694827230007,120.372090101708,54.6645038319658,41.9334591312881,63.4808484053044
"AT1G72850",5.67506594063581,3.25656997845885,2.86600214527876,3.97560027868842,2.92559017195033,6.04579508621947
"AT1G02840",653.578427496557,611.149632624111,590.396441927425,622.181443614738,593.894804905918,621.709261366236
"AT1G71697",158.901846337803,120.493089202977,158.585452038758,167.969111774586,157.006672561335,142.076184526158
"AT1G04520",80.3967674923406,97.6970993537655,96.4887388910517,232.572616303272,167.733836525152,168.274629899775
"AT1G54970",125.797295017427,181.282395467543,77.3820579225266,85.475405991801,316.93893529462,408.091168319814
"AT1G11303",17.9710421453467,32.5656997845885,42.0346981307552,24.8475017418026,27.3055082715364,38.2900355460567
"AT1G48210",474.813850366529,515.623579922651,369.714276740961,422.407529610645,470.04482096002,453.43463146646
"AT1G55280",53.9131264360402,64.045876243024,58.2753769540015,33.7926023688516,30.2310984434868,13.0992226868089
"AT1G78815",4.72922161719651,7.59866328307065,5.73200429055753,3.97560027868842,6.82637706788411,8.06106011495929
"AT1G21840",24.5919524094218,33.6512231107414,30.5706895496402,70.5669049467194,61.437393610957,38.2900355460567
"AT1G66020",7.56675458751441,11.9407565876824,4.77667024213127,9.93900069672105,6.82637706788411,10.0763251436991
"AT1G30420",82.2884561392192,72.7300628522476,99.3547410363305,125.231408778685,101.420459294278,122.931166753129
"AT1G72560",126.743139340866,160.657452270637,157.630117990332,211.700714840158,202.840918588556,217.648623103901
"AT1G33600",454.951119574304,600.294399362581,652.493155075132,599.321742012279,1232.64865911507,1190.01399947087
"AT1G28010",88.9093664032944,74.9011095045535,108.908081520593,71.5608050163915,62.4125903349405,70.5342760058938
"AT1G78310",122.959762047109,142.203555726036,103.176077230036,49.6950034836052,149.205098769467,147.114347098007
"AT1G53210",1554.96806773421,1643.48231579557,1537.13248391784,1010.79637085653,1399.40729891624,1424.79237531906
"AT1G68945",513.593467627541,626.346959190252,402.195634387453,352.834524733597,389.103492869394,357.709542601319
"AT1G51310",229.84017059575,302.861007996673,193.93281183053,156.04231093852,236.972803927977,232.76311081945
"AT1G29240",102.151186931445,119.407565876824,100.310075084757,77.5242054344242,77.0405411946921,69.5266434915239
"AT1G29400",943.006790468984,1085.52332615295,1112.00883236816,506.889035532773,477.846394751888,548.152087817232
"AT1G15790",34.0503956438149,36.9077930892003,27.7046874043614,27.8292019508189,36.0822787873875,30.2289754310974
"AT1G48360",81.3426118157799,116.150995898366,128.970096537544,109.329007663932,99.4700658463114,75.5724385777434
"AT1G54710",425.629945547686,537.33404644571,550.272411893523,407.499028565563,334.492476326321,374.839295345607
"AT1G10657",34.0503956438149,46.6775030245768,28.6600214527876,83.4876058524568,66.3133772308742,37.2824030316867
"AT1G65000",78.505078845462,105.295762636836,66.8733833898378,59.6340041803263,66.3133772308742,72.5495410346337
"AT1G79260",391.579549903871,329.999091150497,401.240300339027,358.79792515163,342.294050118189,259.969188707437
"AT1G43690",377.391885052281,364.735837587391,325.768910513353,303.139521249992,350.095623910057,372.824030316867
"AT1G10790",9.45844323439302,9.76970993537655,1.91066809685251,11.9268008360653,10.7271639638179,15.1144877155487
"AT1G12560",143.768337162774,169.34163887986,161.451454184037,106.347307454915,108.246836362162,126.961696810609
"AT1G51400",11.3501318812716,14.1118032399883,14.3300107263938,12.9207009057374,6.82637706788411,8.06106011495929
"AT1G74330",33.1045513203756,33.6512231107414,43.9453662276077,50.6889035532773,53.6358198190895,69.5266434915239
"AT1G13190",125.797295017427,124.835182507589,142.344773215512,154.054510799176,156.031475837351,136.030389439938
"AT1G64720",2075.18244562583,2196.01368880742,2193.44697518668,1474.9477033934,1568.11633216538,1742.19661734558
"AT1G70890",355.637465613177,281.150541473614,552.183079990375,310.096821737697,280.856656507232,313.373711969043
"AT1G06770",47.2922161719651,43.420933046118,57.3200429055753,41.7438029262284,46.8094427512053,39.2976680604266
"AT1G44350",77.5592345220227,82.4997727876242,70.6947195835428,84.4815059221289,85.8173117105431,103.786148980101
"AT1G71800",189.16886468786,193.223152055225,127.059428440692,116.286308151636,167.733836525152,135.022756925568
"AT1G16930",82.2884561392192,86.841866092236,137.568102973381,156.04231093852,133.601951185732,133.007491896828
"AT1G74950",727.354284724823,749.011095045535,516.835720198604,313.078521946713,557.81252611853,447.388836380241
"AT1G01430",940.169257498666,1064.89838295604,1112.96416641659,1117.14367831145,1410.13446288006,1496.33428383932
"AT1G11340",2.8375329703179,6.5131399569177,1.91066809685251,4.96950034836052,9.75196723983445,9.06869262932921
"AT1G76590",295.103428913062,438.551423765792,389.776291757912,88.4571062008173,113.12281998208,90.6869262932921
"AT1G07180",10.4042875578323,4.3420933046118,8.59800643583629,10.9329007663932,8.776770515851,12.0915901724389
"AT1G33030",10.4042875578323,6.5131399569177,10.5086745326888,4.96950034836052,9.75196723983445,10.0763251436991
"AT1G21170",159.847690661242,212.762571925978,231.190839719154,267.359118741796,216.493672724325,275.083676422986
"AT1G05270",191.060553334739,142.203555726036,208.262822556924,177.908112471307,129.701164289798,128.976961839349
"AT1G19220",135.25573825182,180.19687214139,119.416756053282,124.237508709013,168.709033249136,184.396750129694
"AT1G80340",4.72922161719651,6.5131399569177,6.68733833898378,3.97560027868842,12.6775574117848,12.0915901724389
"AT1G51270",11.3501318812716,16.2828498922942,6.68733833898378,38.7621027172121,27.3055082715364,52.3968907472354
"AT1G28960",578.856725944853,686.050742128664,552.183079990375,135.170409475406,249.650361339762,210.595195503312
"AT1G17780",133.364049604942,97.6970993537655,108.908081520593,195.798313725405,134.577147909715,144.091449554897
"AT1G53730",173.089511189392,198.65076868599,145.210775360791,397.560027868842,434.937738896616,500.793359641846
"AT1G64583",6.62091026407511,6.5131399569177,12.4193426295413,9.93900069672105,10.7271639638179,6.04579508621947
"AT1G22650",16.0793534984681,23.8815131753649,8.59800643583629,35.7804025081958,43.883852579255,34.259505488577
"AT1G61000",87.9635220798551,68.3879695476358,91.7120686489205,74.5425052254079,96.544475674361,71.5419085202637
"AT1G80980",28.375329703179,44.5064563722709,34.3920257433452,26.8353018811468,37.0574755113709,45.343463146646
"AT1G66980",432.250855811761,505.853869987274,519.701722343883,510.864635811462,550.986149050646,614.655833765646
"AT1G16560",816.263651128117,819.570111245477,917.120686489205,826.924857967191,719.695182299782,780.915198636682
"AT1G10810",13.2418205281502,13.0262799138354,9.55334048426255,23.8536016721305,35.107082063404,25.1908128592478
"AT1G01780",90.8010550501729,116.150995898366,89.8014005520679,92.4327064795057,117.998803601997,105.801414008841
"AT1G19370",107.82625287208,99.8681460060714,134.702100828102,180.889812680323,179.436197212954,157.190672241706
"AT1G56345",17.9710421453467,10.8552332615295,26.7493533559351,29.8170020901631,26.330311547553,21.1602828017682
"AT1G15860",497.514114129073,373.420024196615,443.274998469782,387.621027172121,436.888132344583,405.068270776705
"AT1G24180",684.791290170054,568.814222904146,851.202637147793,876.619861450796,720.670379023766,700.304597487089
"AT1G67690",59.588192376676,61.8748295907181,53.4987067118703,70.5669049467194,61.437393610957,52.3968907472354
"AT1G64780",54.8589707594795,87.9273894183889,46.8113683728865,226.60921588524,353.021214082007,513.892582328655
"AT1G51800",153.226780397167,128.091752486048,121.327424150134,273.322519159829,370.574755113709,366.778235230648
"AT1G62333",1.8916886468786,4.3420933046118,1.91066809685251,0.993900069672105,3.90078689593378,7.05342760058938
"AT1G53040",285.644985678669,297.433391365908,327.679578610205,395.572227729498,388.128296145411,356.701910086949
"AT1G63120",100.259498284566,85.756342766083,104.131411278462,92.4327064795057,109.222033086146,123.938799267499
"AT1G21740",17.9710421453467,15.1973265661413,8.59800643583629,38.7621027172121,37.0574755113709,38.2900355460567
"AT1G49200",10.4042875578323,9.76970993537655,8.59800643583629,18.88410132377,11.7023606878013,5.03816257184956
"AT1G13130",8.51259891095371,6.5131399569177,6.68733833898378,5.96340041803263,7.80157379186756,4.03053005747965
"AT1G53035",129.580672311184,141.118032399883,239.78884615499,202.755614213109,226.245639964159,235.786008362559
"AT1G23010",104.042875578323,133.519369116813,80.2480600678054,56.65230397131,77.0405411946921,71.5419085202637
"AT1G55820",86.0718334329764,111.808902593754,85.0247303099367,82.4937057827847,93.6188855024107,94.7174563507717
"AT1G78140",559.939839476067,479.801310159604,492.952368987947,258.414018114747,407.63223062508,456.45752900957
"AT1G30290",41.6171502313293,28.2236064799767,40.1240300339027,40.7499028565563,39.0078689593378,47.3587281753859
"AT1G33670",4.72922161719651,4.3420933046118,4.77667024213127,0.993900069672105,0.975196723983445,2.01526502873982
"AT1G68310",174.981199836271,100.953669332224,198.709482072661,256.426217975403,167.733836525152,160.213569784816
"AT1G26160",209.031595480086,159.571928944484,136.612768924954,140.139909823767,143.353918425566,129.984594353719
"AT1G69840",90.8010550501729,70.5590161999417,89.8014005520679,60.6279042499984,80.9413280906259,102.778516465731
