"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G23460",119.731584709666,1.01308410105603,0.242162005117805,4.18349732677176,2.87058467073183e-05,0.000270447850764983
"AT3G22750",61.7786462242679,-1.17499414992347,0.280894176952935,-4.18304915633883,2.87625170007681e-05,0.000270863738062112
"AT2G18370",238.572694127124,-0.923518071616071,0.220796775748673,-4.18266103970326,2.88116795208355e-05,0.000271208591466915
"AT1G76680",221.484651543459,-0.971300109813432,0.232277251092096,-4.18164114327458,2.89412502788224e-05,0.000272309709977675
"AT1G55380",24.1268259839028,-1.86486326501076,0.446054794604738,-4.18079412567074,2.90492788179975e-05,0.000273207266899844
"AT3G47420",102.000283922524,1.0381202314895,0.248318586876521,4.18059817650989,2.90743246904349e-05,0.000273323934111558
"AT1G63440",58.2571511234354,1.25378857705754,0.299935246713754,4.18019752861559,2.91255986958234e-05,0.000273686960017859
"AT2G20920",842.405354242002,1.06896686076551,0.25578822638089,4.17910892885951,2.92653496172268e-05,0.000274880707829574
"AT2G32060",1272.19763903752,-0.68727037728268,0.164499136450351,-4.17795735657317,2.94138783931221e-05,0.000276155830923182
"AT1G50040",12.5435234589078,-3.06999769945557,0.734979821732928,-4.17698229077522,2.95402014372235e-05,0.000277221456369638
"AT2G23290",22.0530093673875,-1.90020411734725,0.454966482377839,-4.17658045361059,2.95924106863178e-05,0.000277590934429311
"AT3G20130",28.7542623525524,-1.657073851568,0.396947505594594,-4.17454154066505,2.98586735493597e-05,0.000279967146350501
"AT2G21910",19.9002131975001,2.24376324001082,0.537533988275955,4.17417928716896,2.99062180351485e-05,0.00028028648911048
"AT4G25260",169.472286228744,-0.969602641113517,0.232291085312823,-4.1740845965215,2.99186577035884e-05,0.00028028648911048
"AT2G22900",146.101001964855,0.973739793188875,0.233319942364771,4.17341005367873,3.00074159252235e-05,0.000280996252548802
"AT5G15410",610.876288604654,-0.837030786619925,0.200591808989309,-4.17280641137513,3.00870569881132e-05,0.000281620063288738
"AT3G14740",49.758075122639,-1.33859606559352,0.320845129913497,-4.17209407527681,3.01812968830447e-05,0.000282379922633142
"AT2G25810",308.759093807846,-1.01187966080382,0.24258879574439,-4.17117228229295,3.03036637314209e-05,0.000283402170069543
"AT2G37220",8417.03557843404,0.985200821538608,0.236207758818733,4.17090796028701,3.03388390340588e-05,0.000283608464156688
"AT4G39250",7.92847527307794,-5.44826238899101,1.30672885230431,-4.16939013735209,3.05415794177436e-05,0.000285380306901665
"AT5G66530",1621.36639659272,0.635811250211958,0.15250673451027,4.16906999060517,3.05845065383383e-05,0.000285657969923089
"AT5G07370",395.241832540909,-0.755411449840817,0.18123692014761,-4.1680880983056,3.07165222029777e-05,0.000286679518302815
"AT2G27190",674.902444351834,0.681775276849483,0.163571394373283,4.1680593325115,3.07203979237639e-05,0.000286679518302815
"AT1G20780",89.4544446403876,-1.09083646527201,0.261745155540693,-4.16755168980546,3.07888709971168e-05,0.000287194550776385
"AT2G26560",53.3243451784994,-1.41169644402858,0.338743980524945,-4.1674436305581,3.08034652122129e-05,0.000287206780861779
"AT4G18030",820.89303654039,-0.751893841374815,0.180432892130836,-4.16716615521299,3.08409704660872e-05,0.000287432527335232
"AT3G63210",435.773738045979,0.833564542887643,0.20004038564375,4.16698128333011,3.08659829565575e-05,0.000287541699046396
"AT5G11250",91.7944617300446,-1.06674454281472,0.256046478476706,-4.16621446684637,3.09699363759732e-05,0.000288339987677463
"AT5G57180",291.380707895838,-0.844676127513163,0.202747287579989,-4.16615254189241,3.09783457300317e-05,0.000288339987677463
"AT2G46820",9013.01954658816,0.590450357148156,0.141739448074703,4.16574471799102,3.10337820798786e-05,0.000288720703529391
"AT4G34160",355.272905631217,-0.888643890806321,0.213326316094995,-4.16565526032244,3.1045954847185e-05,0.000288720703529391
"AT2G30230",274.898018654328,-0.823612862931189,0.197797723303875,-4.16391477704664,3.12836923086898e-05,0.000290806532716462
"AT3G61060",154.308195634168,0.931729446921094,0.223987320610381,4.15974191923929,3.18607398017316e-05,0.000296043367422879
"AT3G02140",49.8527299971764,1.35108311925566,0.324825956555955,4.15940626660765,3.19075926815827e-05,0.000296351361237621
"AT3G17820",798.537628445062,0.651706405915763,0.156696651857889,4.15903210559219,3.19598980038342e-05,0.000296582366797813
"AT2G40960",155.489704950729,0.91929571925058,0.221033604575381,4.15907672055841,3.19536568411634e-05,0.000296582366797813
"AT5G58860",80.019059519705,-1.12705329662629,0.271073349477368,-4.15774290906596,3.21407440651561e-05,0.000298132633280483
"AT5G09890",446.00582805129,-0.7094256504946,0.170689108564357,-4.15624439345593,3.23521748412491e-05,0.00029996514769189
"AT4G33660",394.448800611851,0.82943297012867,0.19958544639899,4.15577881600923,3.24181333771051e-05,0.000300447869644135
"AT1G22930",484.905053022527,0.759704574297704,0.182866128034412,4.15443025159226,3.26099067309854e-05,0.000301837073346475
"AT5G10290",94.8286614326548,-1.00573228963123,0.242085504000173,-4.15445069206007,3.26069919556012e-05,0.000301837073346475
"AT3G60270",7.95625823573268,-5.45198488697306,1.31230362009718,-4.15451485729296,3.25978437121645e-05,0.000301837073346475
"AT5G20550",51.7112804706216,-1.39753303546706,0.33642054421447,-4.15412512553374,3.26534466166759e-05,0.000302110749998188
"AT2G01950",214.539385143453,-0.905467280889219,0.217976491593028,-4.15396758738447,3.26759480953045e-05,0.0003021896277659
"AT4G36850",347.097326517527,-0.790932946348569,0.19048385983852,-4.15223078227767,3.29249977038967e-05,0.000304362676508617
"AT1G59620",66.7608768832918,1.22500561099594,0.295242363664472,4.14915256669635,3.33708354092324e-05,0.000308352223597617
"AT2G23910",38.146655430772,1.51562548198702,0.365311396784973,4.14885901542002,3.34136505496381e-05,0.000308526568916878
"AT2G47260",48.2866543938002,1.33345990682319,0.321419238893939,4.14866238689339,3.34423584561137e-05,0.000308526568916878
"AT4G01920",65.2872827075159,-1.1954106723303,0.288144334131082,-4.14865236179338,3.34438227554663e-05,0.000308526568916878
"ATMG01370",110.936803982848,-1.41136673949194,0.340200504603968,-4.14863211662467,3.34467800176284e-05,0.000308526568916878
"AT1G16170",351.635332981418,-0.828529841876249,0.199805251132239,-4.1466870223941,3.37320660304522e-05,0.00031102547194475
"AT4G17230",117.824455173438,0.939930231896471,0.226678535548664,4.14653389930113,3.37546223869826e-05,0.000311100786552147
"AT3G50440",227.917169752055,0.934392105594856,0.225548880120914,4.14274770548157,3.4316939766817e-05,0.000316148645776786
"AT5G22530",14.8887255445487,2.71211399040642,0.654705017475016,4.142497640947,3.43543903276357e-05,0.000316358870385067
"AT1G52400",643.294519453212,0.698342855449788,0.168641787520261,4.14098347579415,3.45819875629186e-05,0.000318319172024447
"AT3G16180",176.508663210545,-0.844066933209297,0.203854730395481,-4.14053150285891,3.46502015799007e-05,0.000318811344068346
"AT2G36885",77.0320562194845,1.21935764195171,0.294620057629023,4.13874619319739,3.49209008045364e-05,0.000321165341214668
"AT1G30640",172.733659348505,0.901009673768692,0.217762414083152,4.13758121465647,3.50986233078929e-05,0.000322662599134039
"AT1G80530",513.14143887079,0.783988451946434,0.189524608750769,4.13660504097072,3.52482038991274e-05,0.000323899985000821
"AT1G64460",99.9354740708869,1.02799646938465,0.248543150385389,4.13608851336535,3.53275969234139e-05,0.000324491631553974
"AT1G44900",209.639021617509,-0.990906782476817,0.239692337353343,-4.13407784920579,3.56382667055227e-05,0.000327206200724761
"AT5G03040",991.81259844365,-1.1046467874062,0.267217795596328,-4.13388182078612,3.56686936625888e-05,0.000327346559580855
"AT4G28940",48.8612675465406,-1.26795269510465,0.306737125449584,-4.13367861241516,3.57002611093861e-05,0.000327497261649192
"AT4G18197",73.8516938778506,-1.1923231044513,0.288469420695253,-4.13327382007294,3.57632227348629e-05,0.000327935709064125
"AT2G38300",100.64548946796,-1.12322439605397,0.271796017872138,-4.13260063501875,3.58681638544987e-05,0.000328758558228898
"AT5G44635",88.1259976140791,-1.19992852184242,0.290463453494002,-4.13108261093921,3.61058789054196e-05,0.00033079716681906
"AT5G20620",419.380071452161,0.736169544816153,0.178210294050526,4.13090359756342,3.61340099136093e-05,0.000330914681216459
"AT2G37025",135.992745448756,-0.982976351708117,0.238083667264205,-4.12870132169668,3.64817932128852e-05,0.000333958227285776
"AT3G45300",170.656458699472,1.02779549906152,0.248948608117626,4.12854487049752,3.65066205101198e-05,0.000334044074765049
"AT3G59050",293.641163094408,0.788984523822636,0.191161284976545,4.12732381412607,3.67009423196737e-05,0.00033568010779864
"AT2G16400",206.129396940386,-0.842098178450246,0.204037525732367,-4.12717305518993,3.67250024525331e-05,0.000335758140815505
"AT5G60790",820.255717804985,0.820828166596691,0.198915428066523,4.12651836298079,3.68296608485133e-05,0.000336572665624072
"AT3G55560",81.4007031271544,-1.15945546117442,0.281008781705787,-4.12604707275074,3.69051760246666e-05,0.000337120285595835
"AT3G10130",324.56255298179,0.766976071395942,0.185924729000739,4.12519666167105,3.70418100999745e-05,0.000338225514350358
"AT4G15760",96.5598868597899,-1.06922886518181,0.259213927161205,-4.12488972676555,3.70912426444831e-05,0.000338533916614189
"AT2G24720",4.80491717460808,-5.71577901370268,1.38573654426236,-4.12472272407685,3.71181650984563e-05,0.000338636694413005
"AT5G45670",492.174338919094,-0.735278349164079,0.178391354461429,-4.12171515477257,3.76062016175107e-05,0.00034294445017875
"AT5G42010",30.4735086346236,-1.60303057092506,0.388966109566814,-4.12126026277798,3.76805449219047e-05,0.000343477547344614
"AT2G28600",94.6065480562393,-0.985771368636703,0.239223564930313,-4.12071180748378,3.77703648571396e-05,0.000344151213207363
"AT3G13650",218.020091045059,1.0985980412497,0.266674979294392,4.11961423661319,3.79507235816354e-05,0.000345648923876209
"AT5G57660",1721.19784864092,0.683284875336902,0.165877791290032,4.11920649547473,3.80179338247709e-05,0.000346115269540714
"AT3G09960",23.7750894954672,-1.81009733355635,0.439552242187186,-4.11804823142163,3.8209473850123e-05,0.000347712644607474
"AT1G15980",701.462182068352,0.749458950768665,0.182001054456246,4.11788246506472,3.8236961146509e-05,0.000347816396259915
"AT1G17300",11.0569391223766,-2.88486192578365,0.700616459863166,-4.11760512498818,3.82829915195935e-05,0.000348088663850568
"AT3G01170",119.518819474368,1.05035566638485,0.255123045695023,4.11705521750652,3.83744157281025e-05,0.000348773273170674
"AT2G36090",20.0335978166224,-1.93679898533316,0.470511925083279,-4.116365350337,3.84894018604505e-05,0.000349671364296916
"AT3G19720",373.680300891273,0.780676548230165,0.189707291422769,4.11516364170949,3.86904824702381e-05,0.000351350530017425
"AT1G13740",40.8351472344619,1.4556612963671,0.353768140396493,4.11473258936104,3.87628526688856e-05,0.000351859949792881
"AT1G22160",75.9427585783018,1.20447259228227,0.292744471063767,4.11441619343138,3.88160547307733e-05,0.000351878592514679
"AT5G61790",1758.97874144511,-0.761995205300118,0.185209376943526,-4.11423664328003,3.88462769555333e-05,0.000351878592514679
"AT5G66190",4097.85757179608,0.639122689824136,0.155342859083903,4.11427144828676,3.88404167656972e-05,0.000351878592514679
"AT3G46810",9.0962329650475,-4.7243824309076,1.14827458900055,-4.1143316034013,3.88302903049432e-05,0.000351878592514679
"AT4G39070",58.7435504717029,-1.20118665084388,0.291942671172181,-4.11446071251244,3.88085646474565e-05,0.000351878592514679
"AT5G01260",81.8421961110418,1.07724811376637,0.261879061208694,4.11353282234314,3.89649609473976e-05,0.000352805856618354
"AT2G01818",57.9178916942178,-1.4409088139622,0.350308654773889,-4.11325496623043,3.90119099852445e-05,0.000353083096568002
"AT3G19400",35.6303307786033,-1.53457957949363,0.373204867676031,-4.11189593814665,3.92423180208489e-05,0.000355019832739244
"AT2G25000",56.7466753086967,-1.39011636025704,0.338273337733209,-4.10944702166685,3.96607686213719e-05,0.000358655432509956
"AT1G04180",21.9805787666792,1.90802223229782,0.464335255194933,4.10914788603939,3.97121717108646e-05,0.000358970140774379
"AT1G55810",163.04293309616,-1.01595133864247,0.247266984720204,-4.10872215630436,3.97854376088961e-05,0.000359482127864418
"AT1G49720",216.802540102195,0.896786063591072,0.21828713122239,4.10828645082806,3.98605530952842e-05,0.000360010392241535
"AT2G41200",47.3501065737031,1.31735750914466,0.320760246069565,4.10698496863901,4.00857304925952e-05,0.00036189297065173
"AT2G14520",28.4517217223137,1.63187068175084,0.39738297373859,4.10654403835715,4.01622919270407e-05,0.000362432836413386
"AT2G14920",9.92034919168481,-3.16878293649109,0.772056856971011,-4.10433882929697,4.05472829630092e-05,0.000365754423123148
"AT4G11230",39.4476866059315,-1.44197149361419,0.351363764108098,-4.10392772651015,4.06194405423391e-05,0.000366252520186178
"AT1G20840",745.221077804413,-0.99634759424515,0.242801888166385,-4.10354137593189,4.06873646204136e-05,0.000366712045778483
"AT4G15110",867.62643054601,0.6326139923157,0.154182373919962,4.1030240761768,4.0778479583655e-05,0.000367380118982412
"AT5G15980",101.892176346721,-0.983634209741126,0.239784707022945,-4.10215572941857,4.09318618984921e-05,0.000368608378995917
"AT1G47510",9.59580446122374,4.80270638117206,1.17094053662333,4.1015800811045,4.1033844364548e-05,0.000369372932077542
"AT4G16370",3084.6671992297,0.754043812790634,0.183852570419514,4.10135039760424,4.10746025904416e-05,0.000369585958056816
"AT5G05140",236.727581926271,0.804409167023024,0.196160744627021,4.10076526041193,4.11786111116088e-05,0.000370367691121134
"AT3G12150",106.558342838587,-0.959404986858317,0.233984527634637,-4.10029242769596,4.12628399476232e-05,0.00037097094609044
"AT3G56230",26.9191197410443,-1.81189516487508,0.441940163749712,-4.09986535168418,4.13390583250024e-05,0.000371501712012968
"AT1G73170",297.554116345681,0.833764709013536,0.203519557465509,4.09673015899141,4.19026861033887e-05,0.000376410419163885
"AT3G25940",171.772560983801,-0.963578113092994,0.235223341411201,-4.0964391854656,4.19553638594379e-05,0.000376727108541847
"AT4G23710",380.531698703598,-0.877297904689382,0.214179037799016,-4.0960960218368,4.20175708417144e-05,0.000377129064649045
"AT1G36060",114.472247488703,-1.26629305426529,0.309211121907159,-4.09523773418959,4.21735402861653e-05,0.000378371903762434
"AT3G55420",94.5095486719867,-1.03856160362799,0.253636578358137,-4.09468385968184,4.227448271113e-05,0.000379120226121963
"AT2G37040",1706.12760779979,0.654678020578426,0.159894941857522,4.09442608360802,4.23215399655365e-05,0.000379384882725883
"AT2G47600",289.461758897256,0.836283980556607,0.20426422928848,4.09412839178773,4.23759457089792e-05,0.000379715167061562
"AT2G29320",66.2455089636072,-1.14752254762419,0.280340899561322,-4.09331121295476,4.25256334526327e-05,0.000380898610817243
"AT4G34090",136.979202153255,0.902748417161888,0.220563228438858,4.09292348299182,4.2596831709678e-05,0.000381378341708761
"AT1G01750",71.4063859737931,-1.18014123817492,0.288407208875743,-4.09192697635853,4.2780337871052e-05,0.000382704371306532
"AT5G66055",363.773134971687,0.758442402425311,0.185349272410837,4.09196320309357,4.27736536211251e-05,0.000382704371306532
"AT1G52770",22.7856410319488,1.842582301481,0.450309196004097,4.09181584083004,4.28008498397782e-05,0.000382729518294328
"AT4G37000",744.386445338994,0.718687561143983,0.175785814418496,4.0884275191455,4.34307200429634e-05,0.000388201334753599
"AT5G59530",122.431393761982,-0.968857548717301,0.236985307225723,-4.0882599856475,4.34620906052124e-05,0.000388321207878472
"AT4G18205",76.9642922481621,-1.23503779881455,0.302270525589699,-4.08586909492785,4.39121324874462e-05,0.00039218014400808
"AT1G49320",46.1238278956111,-1.32646434410237,0.324726621093042,-4.08486479992752,4.41024881290178e-05,0.000393717588078292
"AT5G45090",4.63386119793165,-5.66387049886732,1.38873161476837,-4.07844859196355,4.53372243728692e-05,0.000404573448365736
"AT5G14340",9.27269590025733,-4.76681296265932,1.16886320319974,-4.0781615415818,4.53932234727857e-05,0.000404906055251061
"AT1G70880",8.93350346800447,-4.69708325054778,1.15281678169347,-4.07444038388114,4.61251266806767e-05,0.000411264943954471
"AT1G42990",183.244749798825,0.839738894702072,0.206145139727676,4.07353234624593,4.63054168918863e-05,0.000412391900326935
"AT2G31900",30.903455567622,-1.59513842739506,0.391586398121043,-4.07352869008996,4.63061441679075e-05,0.000412391900326935
"AT4G18740",129.819588676505,-0.920541315616319,0.225982025004939,-4.07351565061956,4.63087380442974e-05,0.000412391900326935
"AT4G20380",497.110417046158,0.750286531203084,0.184239011273202,4.07235430769062,4.65403115730755e-05,0.000414283498078649
"AT3G20250",262.708207869314,0.770237469922055,0.189171078450578,4.07164496936186,4.66822944306652e-05,0.000415376366329153
"AT5G49680",125.529868195871,-0.949890744427334,0.233314247765783,-4.07129334587787,4.67528283987935e-05,0.000415832848884703
"AT2G34300",322.797940518226,-0.764149289500009,0.187697358171384,-4.0711776497263,4.67760585734958e-05,0.000415868395754986
"AT1G71110",182.511667349274,0.851127129291215,0.209105401606777,4.07032588709382,4.69474178363012e-05,0.000417220332287918
"AT3G12220",17.0024597955611,-2.4433271384827,0.600474865427936,-4.06899152513475,4.72170645439665e-05,0.000419444276733625
"AT1G20490",59.304128165122,1.21881956413738,0.299590238709351,4.06828863780113,4.73596932516808e-05,0.000420538516422112
"AT4G33480",451.416629021767,0.70969178463511,0.174450141411211,4.06816399742685,4.73850276689023e-05,0.000420590750516012
"AT1G56660",101.200817476228,1.35849852668668,0.333972953971719,4.06769024416786,4.74814401029498e-05,0.000421273573207214
"AT5G18280",314.440510305653,-0.776287987567727,0.190902019800313,-4.06642102781175,4.77406528503136e-05,0.000423399670192568
"AT4G13350",605.985623760483,-0.740723355877418,0.182196859036912,-4.06551111689225,4.79273095530536e-05,0.000424880806542077
"AT1G58190",46.601763241614,-1.31166329201361,0.322667821023779,-4.06505764303329,4.80205921105295e-05,0.000425533296153225
"AT3G01540",1299.73425235294,0.680284562603513,0.167375192191999,4.06442886603616,4.81502205211521e-05,0.000426507197094777
"AT3G09910",12.3706242153651,2.68724562730313,0.66137682680696,4.0631082287488,4.84235635009465e-05,0.000428752780514932
"AT2G21170",2663.94481258543,0.839559013384609,0.206703190286272,4.06166451626541,4.87240632567511e-05,0.000431236879139366
"AT1G80480",598.062364075431,0.791381958013171,0.194861607039621,4.06125131592629,4.88103931902942e-05,0.00043182419049122
"AT2G18328",96.1665871497548,-1.22198510302941,0.300946317033177,-4.06047535346544,4.89729069945201e-05,0.000433084742345813
"AT1G19250",15.8120133141079,-2.40174930986697,0.591545010296091,-4.06012943742828,4.90455191479728e-05,0.000433549556425784
"AT1G19310",194.76567700998,0.83582077158206,0.205940485504335,4.05855492442483,4.93773207989402e-05,0.000436304221624309
"AT2G23790",132.29704293876,0.893802606011937,0.220265292624854,4.05784586105548,4.95274376409505e-05,0.000437451902235552
"AT2G37460",109.381166916101,-1.20549243210714,0.297090182452427,-4.05766498965404,4.95657993841009e-05,0.000437611969899155
"AT2G05790",469.043128990482,-0.782876284438047,0.192947290804005,-4.05746191706463,4.96089034298801e-05,0.000437813759167701
"AT2G25460",33.4199998731689,1.49363925611245,0.368148740700639,4.05716247533494,4.96725275531675e-05,0.000438017696066308
"AT4G37160",92.8302112271885,-1.13018733308463,0.278563539271873,-4.0571976362692,4.96650526993058e-05,0.000438017696066308
"AT3G45700",52.9331345475119,-1.33352443815604,0.328814426538298,-4.05555331679075,5.00157616049623e-05,0.000440864572940275
"AT1G47380",179.715459562723,-0.827722738829547,0.204173717189222,-4.05401219228643,5.03465905593572e-05,0.00044323859164268
"AT2G46220",1056.05151362832,0.688504716940719,0.169832143060431,4.05403067130661,5.03426114616545e-05,0.00044323859164268
"AT2G24990",67.5353428519785,-1.15992616275962,0.286105988355146,-4.05418344938587,5.03097250905736e-05,0.00044323859164268
"AT1G70860",9.59949789261413,-3.40360882180542,0.839903953669401,-4.05237861654969,5.06995297378843e-05,0.000446164115585077
"AT3G01590",303.293743991664,0.834371469648851,0.205907183856373,4.05217270239029,5.07441842038275e-05,0.000446375407182733
"AT1G65845",929.265508166552,-1.12144516202828,0.276826642039808,-4.05107381921361,5.09831185536638e-05,0.000448112597303788
"AT2G34850",10.6933443671992,3.04290126595961,0.751129666856198,4.05109983033352,5.09774505564461e-05,0.000448112597303788
"AT5G52910",74.922403728296,-1.10570533731308,0.273001454384024,-4.05018112378887,5.11780052673879e-05,0.000449642758996937
"AT5G15230",10133.1278925246,0.632933220097235,0.156278504849267,4.05003375677102,5.1210245173212e-05,0.000449743266098778
"AT5G03960",28.5760989275634,-1.59498842119911,0.393862821526111,-4.04960390782497,5.13043944540318e-05,0.000450387176973235
"AT2G47700",768.641455900226,0.89250271047449,0.220443623027395,4.0486664944877,5.15102842109079e-05,0.000452011106009842
"AT4G28310",91.8077274529135,-1.095543912471,0.270625331610885,-4.04819425421051,5.16143015637267e-05,0.000452740133229573
"AT1G31420",1179.59518984143,-0.662854990426433,0.16379942769656,-4.04674790228437,5.19341201619983e-05,0.000455360724307676
"AT1G32928",87.7009333657593,-1.01033933199987,0.249690204059262,-4.04637152589325,5.20176522579053e-05,0.000455908259878568
"AT3G06490",13.7427789241011,2.43269893916035,0.601227818080136,4.04621819883274,5.2051717793099e-05,0.000456021978169525
"AT1G13100",109.120950798736,-0.985075161342185,0.243480643709138,-4.04580481772899,5.2143666364116e-05,0.000456642508758572
"AT5G54810",914.879360428391,0.636196343216321,0.157264571814738,4.04538883662736,5.22363486184901e-05,0.000457268959444937
"AT4G14440",366.378339513955,0.83726309043942,0.207112195829184,4.04255812694852,5.28712000598488e-05,0.000462639048034824
"AT4G21580",132.317813763337,0.903388471273509,0.223505325808819,4.04191026770541,5.30175219609731e-05,0.00046373173941754
"AT3G11670",277.560382515999,0.770914135404029,0.190742329764007,4.04165208822724,5.30759398065764e-05,0.00046405498200477
"AT4G01140",8.95868559928354,-3.63798896373949,0.900303608340303,-4.04084680994011,5.32585408535246e-05,0.000465463286311604
"AT5G17330",1163.42760349795,-0.783391258014826,0.193914541163502,-4.03987887300467,5.34788133752827e-05,0.000467199556687015
"AT4G18430",37.6565133248011,-1.52987316023503,0.378726921786852,-4.03951520799477,5.35617951550363e-05,0.000467735514879724
"AT5G60850",117.581668712134,0.927795432338582,0.22986620214482,4.03624118587931,5.43143810287126e-05,0.000474116086638201
"AT5G62440",379.251672767134,-0.769208959298514,0.190595934586744,-4.03580989786763,5.44142629863369e-05,0.000474796285024446
"AT5G19040",33.4709524741193,-1.54972835772735,0.384295651707774,-4.03264609120738,5.51523072214747e-05,0.000481042027730022
"AT1G69530",491.381418137012,-0.67871510187183,0.168329560880654,-4.03206126316127,5.52897687273437e-05,0.000482046523960736
"AT3G21360",28.6343201178888,1.64361401866525,0.40776688608034,4.03076874256389,5.55947227645939e-05,0.000484509913589701
"AT5G50240",16.099616273709,2.2419019722383,0.556235038432905,4.03049397706852,5.56597552801865e-05,0.000484881236369135
"AT5G59540",1146.67397724846,0.710225910559193,0.176317619887616,4.02810513782959,5.62281993577186e-05,0.000489635975236646
"AT5G16620",1603.39126449277,0.862698855962849,0.214186952709017,4.02778434938035,5.63049511264902e-05,0.000490106945755624
"AT2G44490",375.561285830414,-0.949380767022293,0.235777930602631,-4.02658876764142,5.65918808158475e-05,0.00049240629657958
"AT3G15840",3793.91299225037,0.678704048012969,0.168580390264717,4.02599642192794,5.673455142763e-05,0.000493449103366136
"AT5G49850",19.0290775373365,-2.00210146980273,0.497581845094686,-4.02366261860246,5.72999865633213e-05,0.00049816659005715
"AT1G43910",123.895306298378,0.928425115142806,0.230762277925926,4.02329671680926,5.73891200116046e-05,0.000498740977850046
"AT3G17810",907.214260787036,0.676103529469951,0.168058076292298,4.02303503875663,5.74529451461391e-05,0.000499095050200811
"AT3G49990",183.205941287863,-0.813005232554299,0.202110542829609,-4.022577056951,5.75648119897121e-05,0.000499866009976528
"AT3G08030",2475.15943878047,0.767377470851481,0.190780211708117,4.02231166419674,5.76297313230908e-05,0.000500228844105929
"AT2G43010",1013.114705306,0.739489015519304,0.183899277218444,4.02116325145154,5.7911451618025e-05,0.000502472474672928
"AT4G22110",9.29992554635576,-3.33969186092295,0.830598891585993,-4.02082388353054,5.79949522496133e-05,0.000502995129378716
"AT1G23280",376.114185163695,-0.695056907227921,0.172899033417732,-4.02001615329238,5.81941511680186e-05,0.000504520423638692
"AT1G26700",22.3967801658709,-1.99582343432497,0.496571083189255,-4.01920994172009,5.8393621600193e-05,0.000506046848192133
"AT3G21080",14.6023218393082,-2.38718946011738,0.593967481918448,-4.01905749521342,5.84314121768268e-05,0.000506171471990124
"AT1G31670",4.62470623479978,-5.66168360800914,1.40883212169505,-4.01870707007817,5.85183683028163e-05,0.000506721729853222
"AT5G43250",94.3328214625471,-1.01835414040107,0.2534577736679,-4.01784536202627,5.87327180571884e-05,0.000508374231318065
"AT1G62560",258.354286375468,0.889197422155278,0.22132195790395,4.01766472055688,5.87777467721126e-05,0.000508560400442825
"AT2G28860",9.72754549660535,-3.43831942241395,0.855870437555253,-4.01733635319304,5.88596830384946e-05,0.000509065626663332
"AT1G06720",218.034422384709,-0.844107922676916,0.210131238344237,-4.01705110257855,5.89309483288024e-05,0.000509178014366662
"AT1G55700",4.45657077269234,-5.60850338406536,1.39619147486163,-4.01700159687711,5.89433248524537e-05,0.000509178014366662
"AT2G18900",198.558216828213,-0.823992057481324,0.205117454197251,-4.01717182336386,5.89007782096588e-05,0.000509178014366662
"AT5G37480",102.935302542812,-1.0319219799397,0.25698026684571,-4.01556894856548,5.93025579595002e-05,0.000512076640655077
"AT1G49970",2080.56617572196,0.639437832848913,0.159300391909432,4.01403803960795,5.96887206592248e-05,0.000515205396444614
"AT2G27402",426.962144592277,-0.752120007528413,0.187427319415509,-4.01286221173036,5.99869317506398e-05,0.000517572800603485
"AT1G20225",1176.65955257065,0.670967865435226,0.167243282302965,4.01192715304256,6.02250859184363e-05,0.000519213240721064
"AT5G47020",977.030870316758,0.753587228197349,0.187832483625982,4.01201758955556,6.02020132007206e-05,0.000519213240721064
"AT1G51270",25.4641369747556,-1.79922117975448,0.448617163379758,-4.01059372360978,6.05662519707438e-05,0.000521946393029662
"AT2G24580",50.4914403456179,-1.28441844409883,0.320473279827865,-4.00787998546627,6.1266238314554e-05,0.00052776836846107
"AT3G26590",215.249959045544,-0.898899043273514,0.224299724548173,-4.00757979121128,6.13441397465898e-05,0.000528228988291822
"AT5G39590",484.84977642392,0.738396215316087,0.184267787070608,4.00719098576436,6.14451754827179e-05,0.000528677908590262
"AT3G32040",8.65156674491066,-4.02346153291347,1.00403957769116,-4.00727383891144,6.14236319028146e-05,0.000528677908590262
"AT4G15630",340.824869404856,-0.937875851653769,0.234095416630723,-4.00638280386854,6.16556955284193e-05,0.000530278221446094
"AT5G66090",238.02041534501,0.838435244878771,0.209288740362918,4.00611730676422,6.17250026837084e-05,0.000530663223867652
"AT1G62500",130.284314220632,-1.23804470097788,0.309117146427952,-4.00509876363795,6.19915749269726e-05,0.000532743176896264
"AT1G73060",879.518680204351,0.674759799268811,0.168709683389168,3.99953212947664,6.34678313535997e-05,0.000545213130523454
"AT2G15292",169.151416251824,-0.807459835491785,0.201909652279177,-3.99911458603932,6.357989410062e-05,0.000545958884131694
"AT4G38470",888.3548059661,-0.798277033671307,0.199644402275907,-3.99849444598048,6.37466766295465e-05,0.000547173736436703
"AT5G09730",50.7910801637773,1.20585517481086,0.301589569500392,3.9983318282806,6.37904800620431e-05,0.000547332444405355
"AT1G68660",555.593830574345,0.715248339677135,0.178989751255418,3.99602957521561,6.44136903288591e-05,0.000552460457076792
"AT5G35740",364.15132539245,-0.721678307462095,0.180608714629027,-3.99581110437796,6.44731279164894e-05,0.00055275098009926
"AT1G53340",24.3435161206928,-1.99685224022181,0.499890444351969,-3.99457973798724,6.48091078254479e-05,0.000555411228458912
"AT2G39480",209.874998381354,-0.860382923076159,0.215425040684778,-3.99388539206601,6.49992909871714e-05,0.000556820392125444
